,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
139,1696242795984,-0.13574219,-0.140625,0.984375,0.34375,0.15625,-0.25,0.0,0.0,0.0,275
140,1696242796024,-0.13671875,-0.140625,0.9892578,0.5,0.03125,-0.125,0.0,0.0,0.0,276
141,1696242796064,-0.13183594,-0.13964844,0.9970703,0.5625,-0.09375,-0.0625,0.0,0.0,0.0,277
142,1696242796104,-0.14257812,-0.14160156,0.9873047,0.34375,0.03125,-0.125,0.0,0.0,0.0,278
143,1696242796144,-0.13671875,-0.14355469,1.0,0.5625,0.03125,-0.3125,0.0,0.0,0.0,279
144,1696242796184,-0.13964844,-0.14160156,0.9970703,0.875,0.03125,-0.25,0.0,0.0,0.0,280
145,1696242796224,-0.140625,-0.13867188,0.9970703,0.21875,0.09375,-0.3125,0.0,0.0,0.0,281
146,1696242796264,-0.12988281,-0.13867188,1.0019531,1.0625,0.03125,0.125,0.0,0.0,0.0,282
147,1696242796304,-0.1328125,-0.13574219,0.98828125,0.5,-0.09375,-0.125,0.0,0.0,0.0,283
148,1696242796344,-0.14453125,-0.13769531,1.0,0.5,0.03125,-0.25,0.0,0.0,0.0,284
149,1696242796384,-0.1328125,-0.13378906,0.9921875,0.34375,-0.03125,-0.1875,0.0,0.0,0.0,285
150,1696242796424,-0.140625,-0.13867188,1.0068359,0.625,0.34375,0.0,-66.0,-3.875,-29.1875,286
151,1696242796464,-0.13671875,-0.14355469,0.98046875,0.75,0.09375,-0.1875,0.0,0.0,0.0,287
152,1696242796504,-0.14160156,-0.13964844,0.9951172,0.34375,0.09375,-0.25,0.0,0.0,0.0,288
153,1696242796544,-0.1328125,-0.125,0.98339844,0.6875,0.09375,-0.25,0.0,0.0,0.0,289
154,1696242796584,-0.12792969,-0.13378906,1.0019531,0.40625,-0.09375,-0.125,0.0,0.0,0.0,290
155,1696242796624,-0.13574219,-0.14550781,1.0048828,0.34375,0.28125,-0.1875,0.0,0.0,0.0,291
156,1696242796664,-0.13574219,-0.13964844,0.9892578,0.875,-0.03125,-0.0625,0.0,0.0,0.0,292
157,1696242796704,-0.14160156,-0.14160156,1.0009766,0.28125,0.09375,-0.0625,0.0,0.0,0.0,293
158,1696242796744,-0.13671875,-0.14550781,0.9970703,0.5625,-0.09375,-0.0625,0.0,0.0,0.0,294
159,1696242796784,-0.14160156,-0.14160156,0.99121094,0.625,0.03125,-0.125,0.0,0.0,0.0,295
160,1696242796824,-0.140625,-0.14355469,0.9941406,-0.03125,-0.03125,0.0,0.0,0.0,0.0,296
161,1696242796864,-0.13574219,-0.12988281,1.0078125,0.28125,-0.03125,-0.0625,0.0,0.0,0.0,297
162,1696242796904,-0.14355469,-0.13574219,0.9873047,0.09375,-0.03125,-0.0625,-66.3125,-3.125,-30.9375,298
163,1696242796944,-0.14257812,-0.13476562,0.9941406,-0.34375,0.09375,-0.375,0.0,0.0,0.0,299
164,1696242796984,-0.13867188,-0.13964844,0.9941406,0.15625,0.03125,-0.1875,0.0,0.0,0.0,300
165,1696242797024,-0.13964844,-0.13964844,0.984375,-0.53125,-0.09375,-0.125,0.0,0.0,0.0,301
166,1696242797064,-0.13085938,-0.13574219,0.9951172,-0.09375,-0.28125,-0.0625,0.0,0.0,0.0,302
167,1696242797104,-0.13964844,-0.13183594,0.9873047,-0.21875,-0.03125,0.125,0.0,0.0,0.0,303
168,1696242797144,-0.13964844,-0.14941406,0.9951172,-0.15625,0.09375,-0.4375,0.0,0.0,0.0,304
169,1696242797184,-0.13378906,-0.13476562,1.0039062,0.28125,0.03125,-0.375,0.0,0.0,0.0,305
170,1696242797224,-0.13671875,-0.13476562,0.9892578,-0.28125,-0.15625,-0.25,0.0,0.0,0.0,306
171,1696242797264,-0.12988281,-0.13378906,0.99902344,-0.28125,-0.15625,0.25,0.0,0.0,0.0,307
172,1696242797304,-0.13671875,-0.14257812,0.99902344,0.03125,-0.375,0.125,0.0,0.0,0.0,308
173,1696242797344,-0.13867188,-0.14160156,0.98828125,-0.34375,-0.09375,-0.125,0.0,0.0,0.0,309
174,1696242797384,-0.13964844,-0.13183594,1.0009766,-0.28125,0.03125,-0.125,0.0,0.0,0.0,310
175,1696242797424,-0.13769531,-0.14160156,0.9921875,-0.09375,-0.09375,-0.3125,-66.4375,-3.25,-30.0625,311
