,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
150,1696243232171,0.15332031,0.119140625,0.9824219,-10.03125,133.09375,-30.65625,0.0,0.0,0.0,150
151,1696243232211,0.12207031,0.1640625,1.0166016,-13.4375,127.96875,-23.3125,0.0,0.0,0.0,151
152,1696243232251,0.0,0.10644531,1.0068359,-6.90625,129.0,-17.53125,0.0,0.0,0.0,152
153,1696243232291,-0.12890625,0.12207031,1.0419922,0.21875,126.5625,-8.90625,0.0,0.0,0.0,153
154,1696243232331,-0.23828125,0.13671875,0.93652344,0.53125,133.28125,-2.625,0.0,0.0,0.0,154
155,1696243232371,-0.421875,0.19238281,0.9375,-2.9375,137.96875,11.34375,0.0,0.0,0.0,155
156,1696243232411,-0.5595703,0.19042969,0.8984375,-14.1875,148.21875,16.84375,-60.625,40.5625,-28.5625,156
157,1696243232451,-0.6591797,0.17773438,0.7470703,-11.375,159.75,21.21875,0.0,0.0,0.0,157
158,1696243232491,-0.87890625,0.20507812,0.51464844,-9.84375,175.5,38.3125,0.0,0.0,0.0,158
159,1696243232531,-1.0888672,0.40039062,0.28222656,-7.71875,174.21875,57.71875,0.0,0.0,0.0,159
160,1696243232571,-0.62597656,0.24707031,0.2421875,-49.78125,185.71875,45.78125,0.0,0.0,0.0,160
161,1696243232611,-0.24902344,0.24707031,0.23535156,-85.96875,210.78125,63.90625,0.0,0.0,0.0,161
162,1696243232651,-0.5703125,0.25,0.31152344,-85.34375,222.625,98.5,0.0,0.0,0.0,162
163,1696243232691,-0.57128906,0.38183594,0.43164062,-155.40625,173.8125,78.53125,0.0,0.0,0.0,163
164,1696243232731,-0.9199219,0.25878906,0.18652344,-177.4375,106.40625,83.0,0.0,0.0,0.0,164
165,1696243232771,-0.921875,0.3701172,0.51660156,-100.1875,74.3125,59.375,0.0,0.0,0.0,165
166,1696243232811,-0.7373047,0.38671875,-0.7207031,-154.875,12.125,76.71875,0.0,0.0,0.0,166
167,1696243232851,-1.0449219,0.24511719,0.58203125,44.59375,77.90625,54.375,0.0,0.0,0.0,167
168,1696243232891,-0.96191406,0.3095703,-0.032226562,-248.9375,90.0625,11.28125,-93.3125,36.8125,-47.4375,168
169,1696243232931,-0.94921875,0.53222656,0.3095703,-139.125,96.90625,2.5,0.0,0.0,0.0,169
170,1696243232971,-0.88964844,0.12988281,0.35058594,-171.96875,77.0,-29.125,0.0,0.0,0.0,170
171,1696243233011,-1.0029297,0.044921875,0.38964844,-124.28125,64.25,-40.28125,0.0,0.0,0.0,171
172,1696243233051,-1.4863281,-0.265625,-0.30371094,-111.46875,105.5625,-65.8125,0.0,0.0,0.0,172
173,1696243233091,-0.96484375,0.36035156,0.5234375,-71.5,25.125,-53.96875,0.0,0.0,0.0,173
174,1696243233131,-0.81347656,0.2109375,-0.028320312,80.0625,27.6875,-9.71875,0.0,0.0,0.0,174
175,1696243233171,-0.80371094,0.6220703,0.048828125,-25.0,-6.6875,-8.0625,0.0,0.0,0.0,175
176,1696243233211,-1.0957031,0.12695312,-0.27929688,-169.53125,51.0625,-10.75,0.0,0.0,0.0,176
177,1696243233251,-1.0205078,-0.10546875,-0.29003906,-79.25,48.1875,-18.4375,0.0,0.0,0.0,177
178,1696243233291,-1.0009766,-0.107421875,-0.17871094,-142.1875,55.8125,-26.3125,0.0,0.0,0.0,178
179,1696243233331,-1.03125,0.0126953125,-0.0703125,-106.21875,49.09375,-20.75,0.0,0.0,0.0,179
180,1696243233371,-0.8925781,-0.0234375,-0.055664062,-112.5,57.96875,-25.09375,0.0,0.0,0.0,180
181,1696243233411,-1.0576172,-0.109375,0.068359375,-103.28125,46.46875,-21.625,-105.75,10.0625,-66.8125,181
182,1696243233451,-1.0410156,-0.036132812,0.24023438,-106.15625,29.28125,-26.0,0.0,0.0,0.0,182
183,1696243233491,-1.0214844,-0.24414062,0.26660156,-102.3125,5.09375,-23.4375,0.0,0.0,0.0,183
184,1696243233531,-0.9863281,-0.19238281,0.23632812,-111.90625,-32.9375,-34.0625,0.0,0.0,0.0,184
185,1696243233571,-0.9892578,0.10449219,-0.00390625,-103.53125,-64.84375,-33.53125,0.0,0.0,0.0,185
186,1696243233611,-1.5126953,0.68359375,0.14648438,-61.84375,-77.125,9.03125,0.0,0.0,0.0,186
187,1696243233651,-1.3359375,0.16210938,0.09277344,-87.1875,-151.5,22.9375,0.0,0.0,0.0,187
188,1696243233691,-1.3945312,0.3935547,-0.0146484375,-103.34375,-195.71875,15.1875,0.0,0.0,0.0,188
