,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
164,1696258035180,-1.0585938,0.09277344,0.046875,-24.28125,47.03125,24.3125,0.0,0.0,0.0
165,1696258035220,-1.1298828,-0.0390625,0.1328125,-32.65625,25.53125,9.90625,0.0,0.0,0.0
166,1696258035260,-1.2373047,-0.17773438,0.043945312,-25.5625,12.34375,6.71875,0.0,0.0,0.0
167,1696258035300,-1.5439453,-0.17675781,0.045898438,-14.21875,-20.375,3.6875,0.0,0.0,0.0
168,1696258035340,-1.4755859,-0.048828125,-0.12890625,5.71875,-107.875,-20.625,0.0,0.0,0.0
169,1696258035380,-1.0332031,0.2705078,0.22753906,85.03125,-202.125,-37.09375,-436.0625,109.6875,378.25
170,1696258035420,-1.5996094,0.6269531,-0.07910156,76.53125,-186.75,-15.125,0.0,0.0,0.0
171,1696258035460,-1.2138672,-0.018554688,0.15136719,-93.375,-133.46875,-33.90625,0.0,0.0,0.0
172,1696258035500,-1.4599609,0.171875,-0.15234375,-117.3125,-147.0,-69.25,0.0,0.0,0.0
173,1696258035540,-0.79785156,-0.072265625,0.13183594,78.71875,-200.53125,-69.0625,0.0,0.0,0.0
174,1696258035580,-0.46679688,0.034179688,0.123046875,68.0625,-110.625,-63.46875,0.0,0.0,0.0
175,1696258035620,-0.26660156,0.09375,0.2265625,46.375,-77.1875,-40.875,0.0,0.0,0.0
176,1696258035660,-0.20019531,0.12597656,0.16503906,49.75,-18.78125,-37.75,0.0,0.0,0.0
177,1696258035700,-0.140625,0.0625,0.123046875,67.875,44.5,-25.3125,0.0,0.0,0.0
178,1696258035740,-0.5214844,-0.02734375,0.41015625,-8.5,102.1875,1.53125,0.0,0.0,0.0
179,1696258035780,-1.5166016,-0.08691406,1.2763672,-9.84375,82.78125,-13.09375,0.0,0.0,0.0
180,1696258035820,-1.4482422,-0.22851562,1.4960938,-11.90625,-35.8125,1.84375,0.0,0.0,0.0
