,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
90,1696255112824,0.08984375,0.5996094,1.6787109,-31.9375,-80.4375,0.21875,0.0,0.0,0.0
91,1696255112864,0.32421875,0.36523438,1.3183594,-25.46875,-25.21875,-23.09375,0.0,0.0,0.0
92,1696255112904,0.50390625,0.18945312,0.8574219,-29.125,24.90625,-20.90625,0.0,0.0,0.0
93,1696255112944,0.51660156,0.0546875,0.74609375,-34.1875,38.34375,-16.1875,0.0,0.0,0.0
94,1696255112984,0.4560547,-0.015625,0.73339844,-24.9375,27.28125,-10.53125,0.0,0.0,0.0
95,1696255113024,0.115234375,-0.041992188,0.96484375,-10.65625,10.75,-3.625,-9.3125,27.5,-180.0625
96,1696255113064,-0.052734375,0.11230469,1.03125,11.21875,-8.1875,-2.03125,0.0,0.0,0.0
97,1696255113104,-0.07128906,0.45117188,1.1074219,9.3125,-14.21875,-23.03125,0.0,0.0,0.0
98,1696255113144,-0.07519531,0.36914062,1.0683594,-4.28125,-13.1875,-19.6875,0.0,0.0,0.0
99,1696255113184,0.1328125,0.3935547,0.8515625,-1.0625,-5.75,1.375,0.0,0.0,0.0
100,1696255113224,0.16113281,0.17578125,0.9746094,-10.03125,3.125,8.71875,0.0,0.0,0.0
101,1696255113264,0.14355469,-0.045898438,1.0615234,-7.59375,3.96875,15.65625,0.0,0.0,0.0
102,1696255113304,0.22070312,0.17871094,1.0761719,-1.0625,4.6875,4.25,0.0,0.0,0.0
103,1696255113344,0.0703125,0.27929688,1.0546875,4.5,4.6875,-21.5625,0.0,0.0,0.0
104,1696255113384,0.064453125,0.35058594,0.8330078,-3.1875,-19.84375,-18.875,0.0,0.0,0.0
105,1696255113424,0.17382812,0.234375,0.8496094,-10.53125,-15.875,-4.25,0.0,0.0,0.0
106,1696255113464,0.08984375,0.009765625,1.0185547,-1.4375,1.78125,10.53125,0.0,0.0,0.0
107,1696255113504,0.16796875,0.15429688,1.09375,-1.1875,-5.90625,12.3125,0.0,0.0,0.0
108,1696255113544,0.11621094,0.3720703,1.1953125,1.375,4.9375,-8.375,-8.125,25.5625,-180.9375
109,1696255113584,0.005859375,0.27734375,0.9238281,8.65625,-9.9375,-8.75,0.0,0.0,0.0
110,1696255113624,0.10449219,0.23730469,0.76953125,-11.0,-19.96875,-1.625,0.0,0.0,0.0
111,1696255113664,0.2607422,0.09863281,0.95996094,-0.03125,-7.125,11.5,0.0,0.0,0.0
112,1696255113704,0.18652344,0.053710938,0.96875,17.3125,-10.5,32.4375,0.0,0.0,0.0
113,1696255113744,0.17773438,0.26757812,1.0761719,7.78125,-16.71875,8.40625,0.0,0.0,0.0
114,1696255113784,0.08496094,0.28710938,1.1542969,14.1875,-10.125,-12.96875,0.0,0.0,0.0
115,1696255113824,0.18652344,0.3046875,0.8613281,15.375,-10.75,-2.59375,0.0,0.0,0.0
116,1696255113864,0.23730469,0.22558594,0.85839844,34.28125,15.03125,25.125,0.0,0.0,0.0
117,1696255113904,0.19335938,0.19433594,1.0996094,38.5,-10.1875,40.3125,0.0,0.0,0.0
118,1696255113944,0.21386719,0.35546875,0.8222656,32.09375,26.84375,58.75,0.0,0.0,0.0
119,1696255113984,0.4658203,0.33789062,0.34765625,4.5625,35.28125,45.6875,0.0,0.0,0.0
120,1696255114024,0.9091797,-0.15722656,1.0644531,-5.8125,13.75,-8.6875,-9.3125,28.8125,-181.125
121,1696255114064,0.08984375,0.38085938,1.5400391,21.84375,-34.25,1.0625,0.0,0.0,0.0
122,1696255114104,0.53515625,0.22949219,1.3632812,2.84375,48.09375,-15.84375,0.0,0.0,0.0
123,1696255114144,0.23925781,0.42578125,1.125,16.53125,104.90625,-35.65625,0.0,0.0,0.0
124,1696255114184,0.08496094,0.44628906,1.1044922,13.03125,125.90625,-57.40625,0.0,0.0,0.0
125,1696255114224,-0.115234375,0.48632812,1.0458984,10.46875,150.28125,-54.84375,0.0,0.0,0.0
126,1696255114264,-0.3955078,0.41015625,1.2226562,30.5,150.75,-83.21875,0.0,0.0,0.0
127,1696255114304,-0.25585938,0.33203125,0.9248047,8.53125,146.1875,-63.125,0.0,0.0,0.0
128,1696255114344,-0.23730469,0.37695312,0.8232422,-11.5625,116.6875,-40.78125,0.0,0.0,0.0
129,1696255114384,-0.45996094,0.359375,0.6748047,0.71875,68.59375,-23.65625,0.0,0.0,0.0
130,1696255114424,-0.63671875,0.3515625,0.68359375,-30.46875,117.4375,-10.40625,0.0,0.0,0.0
131,1696255114464,-0.34765625,-0.05859375,0.7607422,-46.15625,118.21875,-22.71875,0.0,0.0,0.0
132,1696255114504,-0.3388672,-0.16894531,0.64941406,19.09375,165.34375,-24.375,0.0,0.0,0.0
133,1696255114544,-0.8251953,-0.05859375,0.3623047,56.1875,153.0625,-23.9375,-44.25,31.375,-200.625
134,1696255114584,-1.0507812,0.46679688,0.06738281,11.09375,147.28125,-29.1875,0.0,0.0,0.0
135,1696255114624,-0.84277344,0.70703125,0.2421875,-55.0,92.15625,-46.96875,0.0,0.0,0.0
136,1696255114664,-0.5341797,0.18847656,-0.08300781,-100.25,47.71875,-40.0625,0.0,0.0,0.0
137,1696255114704,-0.7441406,0.32421875,0.17871094,-43.65625,30.15625,-6.90625,0.0,0.0,0.0
138,1696255114744,-0.8623047,0.1328125,0.3671875,-17.84375,14.59375,13.71875,0.0,0.0,0.0
139,1696255114784,-1.0117188,0.3701172,0.54785156,-28.90625,10.75,4.5625,0.0,0.0,0.0
140,1696255114824,-0.85839844,-0.15820312,0.47460938,-17.34375,12.40625,-1.84375,0.0,0.0,0.0
141,1696255114864,-0.9609375,0.037109375,0.29785156,-4.28125,30.65625,-12.71875,0.0,0.0,0.0
142,1696255114904,-0.8984375,0.19433594,0.28515625,-2.40625,20.8125,-23.09375,0.0,0.0,0.0
143,1696255114944,-1.0048828,0.33984375,0.296875,-14.3125,12.40625,-11.125,0.0,0.0,0.0
144,1696255114984,-0.91015625,0.12695312,0.23144531,-14.0,1.71875,9.0,0.0,0.0,0.0
145,1696255115024,-0.9375,0.14453125,0.3154297,-6.78125,-3.96875,19.375,-49.0625,24.3125,-218.3125
146,1696255115064,-1.0,-0.13378906,0.3857422,-15.09375,1.84375,5.46875,0.0,0.0,0.0
147,1696255115104,-0.9609375,-0.046875,0.31933594,0.96875,-0.90625,-12.59375,0.0,0.0,0.0
148,1696255115144,-0.8876953,0.036132812,0.36914062,19.8125,4.625,-6.0,0.0,0.0,0.0
149,1696255115184,-0.9736328,0.034179688,0.2626953,28.40625,8.0625,3.46875,0.0,0.0,0.0
150,1696255115224,-0.9970703,0.18261719,0.29589844,32.21875,7.875,0.84375,0.0,0.0,0.0
151,1696255115264,-0.98339844,0.18457031,0.31054688,12.5625,3.40625,-2.65625,0.0,0.0,0.0
152,1696255115304,-0.96972656,0.171875,0.013671875,29.9375,-0.375,-10.21875,0.0,0.0,0.0
153,1696255115344,-1.0048828,0.16210938,0.14941406,19.9375,2.5,-19.1875,0.0,0.0,0.0
154,1696255115384,-0.87109375,0.07910156,0.19824219,42.71875,-16.34375,-24.1875,0.0,0.0,0.0
155,1696255115424,-1.171875,0.46191406,0.20800781,15.3125,-8.96875,-12.71875,0.0,0.0,0.0
156,1696255115464,-1.2880859,0.46191406,0.32617188,-60.75,-19.84375,7.0625,0.0,0.0,0.0
157,1696255115504,-1.1279297,0.28027344,0.2265625,-166.65625,-32.53125,29.75,0.0,0.0,0.0
158,1696255115544,-0.93847656,0.11621094,0.23828125,-146.6875,-39.1875,50.6875,-48.3125,22.6875,-217.5625
159,1696255115584,-0.8095703,-0.19921875,0.43359375,-165.125,-51.09375,37.6875,0.0,0.0,0.0
160,1696255115624,-0.609375,-0.38671875,0.54589844,-113.84375,-45.90625,18.65625,0.0,0.0,0.0
161,1696255115664,-0.35058594,-0.12402344,0.74902344,-90.21875,-39.84375,49.84375,0.0,0.0,0.0
162,1696255115704,-0.48339844,-0.19140625,0.61328125,-60.5625,7.625,80.375,0.0,0.0,0.0
163,1696255115744,-0.65722656,-0.0126953125,0.7421875,-106.21875,35.875,41.46875,0.0,0.0,0.0
164,1696255115784,-0.7236328,0.10839844,0.71972656,-131.0,73.78125,-4.34375,0.0,0.0,0.0
165,1696255115824,-0.921875,-0.18359375,0.8359375,-89.875,88.375,-28.15625,0.0,0.0,0.0
166,1696255115864,-1.7841797,-0.16503906,0.5888672,-15.84375,-17.875,29.15625,0.0,0.0,0.0
167,1696255115904,-0.07714844,1.1083984,0.234375,-34.875,46.625,13.65625,0.0,0.0,0.0
168,1696255115944,-1.0136719,0.20996094,0.22460938,-125.25,25.625,43.625,0.0,0.0,0.0
169,1696255115984,-1.4560547,-0.64746094,-0.03515625,-195.75,32.15625,46.375,0.0,0.0,0.0
170,1696255116024,-1.0722656,-0.6640625,0.18164062,-106.40625,39.84375,14.375,-50.5625,30.3125,-229.875
171,1696255116064,-0.94140625,-0.20507812,0.33984375,-109.53125,70.0,-3.375,0.0,0.0,0.0
172,1696255116104,-0.85058594,0.041992188,0.23046875,-136.5,68.46875,4.4375,0.0,0.0,0.0
